label,case,toy,variant,group,seed,epoch,time_to_ceiling,final_within_ceiling,mean_payoff,action_rate,mean_policy_action_probability_pre_revision,mean_policy_action_probability_post_local,mean_policy_action_probability_post_social,policy_action_probability_pre_revision_gt_0p5_rate,policy_action_probability_pre_revision_gt_0p7_rate,policy_action_probability_pre_revision_gt_0p9_rate,policy_action_probability_pre_revision_dwell_0p4_0p6_rate,policy_action_probability_pre_revision_p10,policy_action_probability_pre_revision_p50,policy_action_probability_pre_revision_p90,policy_action_probability_post_local_gt_0p5_rate,policy_action_probability_post_local_gt_0p7_rate,policy_action_probability_post_local_gt_0p9_rate,policy_action_probability_post_local_dwell_0p4_0p6_rate,policy_action_probability_post_local_p10,policy_action_probability_post_local_p50,policy_action_probability_post_local_p90,policy_action_probability_post_social_gt_0p5_rate,policy_action_probability_post_social_gt_0p7_rate,policy_action_probability_post_social_gt_0p9_rate,policy_action_probability_post_social_dwell_0p4_0p6_rate,policy_action_probability_post_social_p10,policy_action_probability_post_social_p50,policy_action_probability_post_social_p90,policy_probability_threshold_crossings_0p5_count,policy_probability_threshold_crossings_0p7_count,policy_probability_threshold_crossings_0p9_count,policy_probability_threshold_crossings_0p5_rate,policy_probability_threshold_crossings_0p7_rate,policy_probability_threshold_crossings_0p9_rate,action_flip_count,action_flip_rate,policy_pre_to_local_delta,policy_local_to_social_delta,policy_social_to_action_gap,action_rate_delta,mean_payoff_delta,realized_revision_rate,mean_local_loss,mean_social_loss,domain_effective_advantage_mean,domain_effective_advantage_positive_rate,domain_basin_action1_advantage_mean,domain_basin_action1_advantage_positive_rate,domain_basin_training_effective_advantage_mean,domain_basin_training_effective_advantage_positive_rate,domain_basin_training_effective_advantage_abs_mean,domain_basin_credit_positive_rate,domain_basin_score_delta_mean,domain_resource_fraction
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,33,22,True,3.0,1.0,0.9956861513853074,0.9958175039291381,0.9959338676929473,1.0,1.0,1.0,0.0,0.9939604759216308,0.996072918176651,0.9974539875984192,1.0,1.0,1.0,0.0,0.9941593647003174,0.996200829744339,0.9975437700748444,1.0,1.0,1.0,0.0,0.9943374216556549,0.9963123798370361,0.9976027071475982,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.03,0.0001313525438307872,0.00011636376380919078,-0.004066132307052661,0.030000000000000027,0.03500000000000014,1.0,0.0016732659051194787,2.0290405955165626e-05,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,34,22,True,2.99,0.99,0.9963108968734741,0.996417282819748,0.9965110558271408,1.0,1.0,1.0,0.0,0.9945755004882812,0.9965697824954987,0.9976994574069977,1.0,1.0,1.0,0.0,0.9947758436203002,0.9966689944267273,0.9977390050888062,1.0,1.0,1.0,0.0,0.9949504971504212,0.9967813789844513,0.9977998375892639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0001063859462738792,9.37730073928833e-05,0.006511055827140844,-0.010000000000000009,-0.009999999999999787,1.0,0.0014622121298452839,9.817463578656315e-06,0.45600000000000024,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,35,22,True,3.0,1.0,0.9964316773414612,0.996528280377388,0.9966135501861573,1.0,1.0,1.0,0.0,0.9946196973323822,0.9967677593231201,0.9978028476238251,1.0,1.0,1.0,0.0,0.9947619616985321,0.9968757033348083,0.9978747487068176,1.0,1.0,1.0,0.0,0.9949017703533173,0.9969677925109863,0.9979365587234497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,9.660303592684549e-05,8.526980876921719e-05,-0.003386449813842729,0.010000000000000009,0.009999999999999787,1.0,0.001374768969253637,9.380239062011242e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,36,22,True,2.99,0.99,0.9967031806707383,0.9967873388528824,0.9968616557121277,1.0,1.0,1.0,0.0,0.995258766412735,0.9969785213470459,0.9979394555091858,1.0,1.0,1.0,0.0,0.9953701436519623,0.9970723688602448,0.9980042457580567,1.0,1.0,1.0,0.0,0.9954778254032135,0.9971288740634918,0.998057895898819,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,8.415818214413395e-05,7.431685924530473e-05,0.006861655712127712,-0.010000000000000009,-0.009999999999999787,1.0,0.0012917959975311533,8.557467954233288e-06,0.45600000000000024,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,37,22,True,2.99,0.99,0.9967748296260833,0.9968525969982147,0.9969213861227035,1.0,1.0,1.0,0.0,0.9953637301921845,0.9970699846744537,0.9980456948280334,1.0,1.0,1.0,0.0,0.9954781413078309,0.9971292316913605,0.9981117606163025,1.0,1.0,1.0,0.0,0.9955916047096253,0.9971823394298553,0.9981588542461395,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.02,7.776737213138762e-05,6.878912448882168e-05,0.006921386122703543,0.0,0.0,1.0,0.0012610117605072447,8.622661698609591e-06,0.45600000000000024,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,38,22,True,3.0,1.0,0.9969611322879791,0.9970305281877517,0.9970918679237366,1.0,1.0,1.0,0.0,0.9956528782844544,0.997143566608429,0.9981235027313232,1.0,1.0,1.0,0.0,0.9957436561584473,0.9972071945667267,0.9982001841068268,1.0,1.0,1.0,0.0,0.9958428084850312,0.9972517490386963,0.9982519090175629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,6.93958997726174e-05,6.133973598487774e-05,-0.002908132076263392,0.010000000000000009,0.009999999999999787,1.0,0.0011650571139762177,7.775789126753808e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,39,22,True,3.0,1.0,0.9971468102931976,0.9972090089321136,0.9972640109062195,1.0,1.0,1.0,0.0,0.9958998441696167,0.9973392188549042,0.9982733726501465,1.0,1.0,1.0,0.0,0.9959935009479522,0.9973970651626587,0.9983328640460968,1.0,1.0,1.0,0.0,0.996078497171402,0.9974477589130402,0.9983664155006409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.219863891598898e-05,5.5001974105906015e-05,-0.0027359890937804776,0.0,0.0,1.0,0.0010918055340880528,6.975096184760332e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,40,22,True,3.0,1.0,0.9972680622339248,0.9973248332738877,0.9973750799894333,1.0,1.0,1.0,0.0,0.9960855126380921,0.9974505603313446,0.9983674347400665,1.0,1.0,1.0,0.0,0.996184480190277,0.9975021481513977,0.9983938694000244,1.0,1.0,1.0,0.0,0.9962733328342438,0.9975373148918152,0.9984155118465423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6771039962821845e-05,5.02467155456543e-05,-0.0026249200105666892,0.0,0.0,1.0,0.001044119400321506,6.5807194914668795e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,41,22,True,2.99,0.99,0.9973786115646363,0.9974308615922928,0.9974771070480347,1.0,1.0,1.0,0.0,0.9962846100330353,0.9975401759147644,0.9984163284301758,1.0,1.0,1.0,0.0,0.9963727474212647,0.9975754618644714,0.9984534561634064,1.0,1.0,1.0,0.0,0.9964236319065094,0.9976067543029785,0.9984836876392365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,5.225002765651965e-05,4.62454557419445e-05,0.007477107048034726,-0.010000000000000009,-0.009999999999999787,1.0,0.0010201273995335213,6.210959400050342e-06,0.45600000000000024,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,42,22,True,3.0,1.0,0.9973678433895111,0.9974180436134339,0.9974626564979553,1.0,1.0,1.0,0.0,0.9963750302791595,0.9976091980934143,0.9984563052654266,1.0,1.0,1.0,0.0,0.9964482247829437,0.9976474046707153,0.9984807848930359,1.0,1.0,1.0,0.0,0.9965135455131531,0.9976822435855865,0.9985102653503418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,5.020022392276946e-05,4.46128845214e-05,-0.002537343502044709,0.010000000000000009,0.009999999999999787,1.0,0.0010060674950364045,9.091140236705542e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,43,22,True,3.0,1.0,0.9975731867551804,0.9976179540157318,0.9976575857400894,1.0,1.0,1.0,0.0,0.9965480923652649,0.9976853430271149,0.9985494017601013,1.0,1.0,1.0,0.0,0.9966141521930695,0.9977214932441711,0.9985827922821044,1.0,1.0,1.0,0.0,0.9966741144657135,0.9977511763572693,0.9986058175563812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47672605514704e-05,3.963172435761386e-05,-0.0023424142599105524,0.0,0.0,1.0,0.000924406293197535,5.617584683932364e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,44,22,True,3.0,1.0,0.9976600301265717,0.9977016645669937,0.9977385365962982,1.0,1.0,1.0,0.0,0.9966776430606842,0.9977534413337708,0.998607724905014,1.0,1.0,1.0,0.0,0.9967394649982453,0.9977831840515137,0.9986333847045898,1.0,1.0,1.0,0.0,0.9967964708805084,0.9978095293045044,0.9986536920070648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163444042204478e-05,3.687202930446887e-05,-0.0022614634037018133,0.0,0.0,1.0,0.0008904145436827094,5.37352985702455e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,45,22,True,3.0,1.0,0.9977406877279281,0.9977795600891113,0.9978139877319336,1.0,1.0,1.0,0.0,0.9967998623847961,0.9978115260601044,0.9986552238464356,1.0,1.0,1.0,0.0,0.9968596696853638,0.9978399872779846,0.9986782789230346,1.0,1.0,1.0,0.0,0.9969142258167267,0.9978653192520142,0.998696631193161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.887236118316206e-05,3.442764282235444e-05,-0.002186012268066362,0.0,0.0,1.0,0.0008588757252437063,5.141327274031937e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,46,22,True,3.0,1.0,0.9978158664703369,0.9978523027896881,0.9978845840692521,1.0,1.0,1.0,0.0,0.9969145298004151,0.997867077589035,0.9986979246139527,1.0,1.0,1.0,0.0,0.996962559223175,0.9978975355625153,0.9987195372581482,1.0,1.0,1.0,0.0,0.997005820274353,0.9979279041290283,0.9987383723258972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6436319351129676e-05,3.228127956400595e-05,-0.0021154159307479325,0.0,0.0,1.0,0.0008295081031974405,4.941998631693423e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,47,22,True,3.0,1.0,0.9978862291574478,0.9979204970598221,0.9979508471488953,1.0,1.0,1.0,0.0,0.9970083355903625,0.9979298114776611,0.9987397849559784,1.0,1.0,1.0,0.0,0.9970727324485779,0.9979624152183533,0.998761647939682,1.0,1.0,1.0,0.0,0.9971276462078095,0.9979909956455231,0.9987788200378418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.426790237426314e-05,3.0350089073150066e-05,-0.0020491528511047408,0.0,0.0,1.0,0.0008020511077484116,4.755679401569068e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,48,22,True,3.0,1.0,0.9979522931575775,0.9979846221208573,0.9980132502317428,1.0,1.0,1.0,0.0,0.9971299290657043,0.9979925453662872,0.9987801015377045,1.0,1.0,1.0,0.0,0.997179514169693,0.9980166852474213,0.9988008320331574,1.0,1.0,1.0,0.0,0.9972246885299683,0.998037725687027,0.9988171756267548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.232896327975965e-05,2.8628110885553504e-05,-0.00198674976825719,0.0,0.0,1.0,0.0007762954881764017,4.581614048220217e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,49,22,True,3.0,1.0,0.9980145275592804,0.9980450868606567,0.9980721682310104,1.0,1.0,1.0,0.0,0.9972266018390655,0.9980391561985016,0.9988182127475739,1.0,1.0,1.0,0.0,0.9972733616828918,0.9980624914169312,0.9988380491733551,1.0,1.0,1.0,0.0,0.9973180651664734,0.9980846047401428,0.9988534629344941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0559301376298365e-05,2.7081370353676526e-05,-0.0019278317689895852,0.0,0.0,1.0,0.0007520526777079795,4.435143782757223e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,3,50,22,True,3.0,1.0,0.9980732893943787,0.9981022721529007,0.9981279420852661,1.0,1.0,1.0,0.0,0.9973211288452148,0.9980858564376831,0.9988544881343842,1.0,1.0,1.0,0.0,0.9973687887191772,0.998113214969635,0.9988732159137725,1.0,1.0,1.0,0.0,0.9974176585674286,0.9981384575366974,0.9988880455493927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.898275852203369e-05,2.566993236541304e-05,-0.0018720579147338823,0.0,0.0,1.0,0.0007291866673040204,4.296699771657586e-06,0.45000000000000023,1.0,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,0,,False,2.185,0.47,0.5025693559646607,0.5025693559646607,0.5025693559646607,0.48,0.0,0.0,0.84,0.40614051222801206,0.49485111236572266,0.5943934798240662,0.48,0.0,0.0,0.84,0.40614051222801206,0.49485111236572266,0.5943934798240662,0.48,0.0,0.0,0.84,0.40614051222801206,0.49485111236572266,0.5943934798240662,,,,,,,,,0.0,0.0,0.03256935596466071,,,0.0,0.0,0.0,,,,,,,,,,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,1,,False,2.31,0.53,0.5025693559646607,0.5025693559646607,0.5158412590622902,0.48,0.0,0.0,0.84,0.40614051222801206,0.49485111236572266,0.5943934798240662,0.48,0.0,0.0,0.84,0.40614051222801206,0.49485111236572266,0.5943934798240662,0.64,0.02,0.0,0.9,0.44087653160095214,0.5214359760284424,0.5915638983249665,26.0,2.0,0.0,0.26,0.02,0.0,52.0,0.52,0.0,0.01327190309762949,-0.014158740937709857,0.06000000000000005,0.125,1.0,0.0,0.0008600619435310364,0.7320000000000002,1.0,0.006842773515682451,1.0,0.006842773515682451,1.0,0.006842773515682451,0.53,0.000586828718789597,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,2,,False,2.03,0.41,0.5158412590622902,0.5231946063041687,0.5177690812945366,0.64,0.02,0.0,0.9,0.44087653160095214,0.5214359760284424,0.5915638983249665,0.68,0.01,0.0,0.92,0.46011580228805543,0.5280705392360687,0.5914132356643677,0.68,0.0,0.0,0.97,0.45983321964740753,0.5205785036087036,0.5599187970161438,28.0,2.0,0.0,0.28,0.02,0.0,44.0,0.44,0.007353347241878527,-0.005425525009632115,0.1077690812945366,-0.12000000000000005,-0.28000000000000025,1.0,0.0,0.00042165815830230713,0.804,1.0,-0.004094948715772536,0.0,-0.004094948715772536,0.0,0.004094948715772536,0.59,0.000822511409801544,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,3,,False,2.285,0.53,0.5177690812945366,0.5160438883304596,0.5191676765680313,0.68,0.0,0.0,0.97,0.45983321964740753,0.5205785036087036,0.5599187970161438,0.7,0.0,0.0,0.97,0.46498296558856966,0.5183658301830292,0.5571135997772217,0.77,0.0,0.0,0.96,0.4701387047767639,0.5176507234573364,0.5611992597579957,29.0,0.0,0.0,0.29,0.0,0.0,48.0,0.48,-0.001725192964077027,0.0031237882375717563,-0.010832323431968716,0.12000000000000005,0.25500000000000034,1.0,0.0,0.00017129778861999512,0.732,1.0,0.006849804329208593,1.0,0.006849804329208593,1.0,0.006849804329208593,0.53,0.00044264089107645346,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,4,,False,2.445,0.6,0.5191676765680313,0.5222553330659866,0.525671514570713,0.77,0.0,0.0,0.96,0.4701387047767639,0.5176507234573364,0.5611992597579957,0.75,0.0,0.0,0.97,0.46627724170684814,0.5256263613700867,0.570948702096939,0.78,0.0,0.0,0.97,0.48162178695201874,0.528441458940506,0.5700667679309845,17.0,0.0,0.0,0.17,0.0,0.0,51.0,0.51,0.0030876564979552823,0.0034161815047264454,-0.07432848542928694,0.06999999999999995,0.1599999999999997,1.0,0.0,0.00019121408462524414,0.69,1.0,0.00466318499517408,1.0,0.00466318499517408,1.0,0.00466318499517408,0.6,0.0010607333099088311,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,5,,False,2.12,0.44,0.525671514570713,0.528282782137394,0.5270353412628174,0.78,0.0,0.0,0.97,0.48162178695201874,0.528441458940506,0.5700667679309845,0.76,0.0,0.0,0.96,0.480286106467247,0.5321837663650513,0.5772271931171418,0.84,0.0,0.0,0.98,0.4817535102367401,0.5271183848381042,0.5674477875232696,12.0,0.0,0.0,0.12,0.0,0.0,54.0,0.54,0.0026112675666809526,-0.001247440874576622,0.08703534126281737,-0.15999999999999998,-0.32499999999999973,1.0,0.0,0.00015511423349380494,0.7859999999999999,1.0,-0.004943090840922714,0.0,-0.004943090840922714,0.0,0.004943090840922714,0.56,0.0006833146994119266,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,6,,False,2.32,0.54,0.5270353412628174,0.5260135477781296,0.5321675616502762,0.84,0.0,0.0,0.98,0.4817535102367401,0.5271183848381042,0.5674477875232696,0.8,0.0,0.0,0.98,0.48624871075153353,0.5276843011379242,0.5668724179267883,0.86,0.0,0.0,1.0,0.4932177931070328,0.5328474640846252,0.5734004259109498,16.0,0.0,0.0,0.16,0.0,0.0,56.0,0.56,-0.001021793484687783,0.006154013872146646,-0.007832438349723803,0.10000000000000003,0.19999999999999973,1.0,0.0,0.00011704504489898682,0.7260000000000001,1.0,0.006437962037482968,1.0,0.006437962037482968,1.0,0.006437962037482968,0.54,0.0007056258671169802,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,7,,False,2.525,0.62,0.5321675616502762,0.5333794978260994,0.5346103751659393,0.86,0.0,0.0,1.0,0.4932177931070328,0.5328474640846252,0.5734004259109498,0.86,0.0,0.0,0.99,0.4947435259819031,0.5342459678649902,0.5722293019294739,0.87,0.0,0.0,0.97,0.4976587176322937,0.5327544212341309,0.5733098268508912,13.0,0.0,0.0,0.13,0.0,0.0,46.0,0.46,0.0012119361758231584,0.001230877339839953,-0.08538962483406065,0.07999999999999996,0.20500000000000007,1.0,0.0,9.553104639053344e-05,0.6779999999999998,1.0,0.004019704219935086,1.0,0.004019704219935086,1.0,0.004019704219935086,0.62,0.0010731841816669484,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,8,,False,2.34,0.54,0.5346103751659393,0.5365493786334992,0.5368034908175469,0.87,0.0,0.0,0.97,0.4976587176322937,0.5327544212341309,0.5733098268508912,0.89,0.0,0.0,0.97,0.4963704437017441,0.5345261693000793,0.5779683887958527,0.91,0.0,0.0,1.0,0.5021694540977478,0.5403294861316681,0.5669896245002747,10.0,0.0,0.0,0.1,0.0,0.0,50.0,0.5,0.001939003467559819,0.00025411218404769453,-0.0031965091824531777,-0.07999999999999996,-0.18500000000000005,1.0,0.0,0.00011657595634460449,0.7260000000000001,1.0,0.006368028726129004,1.0,0.006368028726129004,1.0,0.006368028726129004,0.54,0.0007210753877149013,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,9,,False,2.33,0.54,0.5368034908175469,0.5392917004227639,0.5431477564573288,0.91,0.0,0.0,1.0,0.5021694540977478,0.5403294861316681,0.5669896245002747,0.91,0.0,0.0,1.0,0.5051989614963531,0.5413250625133514,0.5713668406009674,0.96,0.0,0.0,0.99,0.5142705380916596,0.5449537038803101,0.5741147100925446,5.0,0.0,0.0,0.05,0.0,0.0,50.0,0.5,0.0024882096052170066,0.0038560560345649586,0.0031477564573287875,0.0,-0.009999999999999787,1.0,0.0,8.72078537940979e-05,0.7260000000000002,1.0,0.006388908424487889,1.0,0.006388908424487889,1.0,0.006388908424487889,0.54,0.0007048933431654647,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,10,,False,2.22,0.48,0.5431477564573288,0.5455754271149635,0.5450671175122261,0.96,0.0,0.0,0.99,0.5142705380916596,0.5449537038803101,0.5741147100925446,0.96,0.0,0.0,0.98,0.51650670170784,0.5462943613529205,0.5777626633644104,0.98,0.0,0.0,0.98,0.5160931289196015,0.5436198711395264,0.5727309226989746,4.0,0.0,0.0,0.04,0.0,0.0,52.0,0.52,0.0024276706576347173,-0.0005083096027374001,0.06506711751222616,-0.06000000000000005,-0.10999999999999988,1.0,0.0,6.664395332336425e-05,0.762,1.0,-0.005972706620077253,0.0,-0.005972706620077253,0.0,0.005972706620077253,0.52,0.0003718968769559816,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,11,,False,2.23,0.49,0.5450671175122261,0.5442428430914878,0.5435883986949921,0.98,0.0,0.0,0.98,0.5160931289196015,0.5436198711395264,0.5727309226989746,0.98,0.0,0.0,0.98,0.5131560742855072,0.5445310175418854,0.5708849668502808,1.0,0.0,0.0,1.0,0.5199901819229126,0.5457356870174408,0.5631135404109955,2.0,0.0,0.0,0.02,0.0,0.0,49.0,0.49,-0.0008242744207382913,-0.0006544443964957569,0.0535883986949921,0.010000000000000009,0.009999999999999787,1.0,0.0,6.0068964958190916e-05,0.7560000000000001,1.0,-0.006075432851069797,0.0,-0.006075432851069797,0.0,0.006075432851069797,0.51,0.0002285994650283818,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,12,,False,2.255,0.52,0.5435883986949921,0.5411032390594482,0.5415190038084984,1.0,0.0,0.0,1.0,0.5199901819229126,0.5457356870174408,0.5631135404109955,1.0,0.0,0.0,1.0,0.5196977436542511,0.5436286330223083,0.5633783280849457,0.98,0.0,0.0,1.0,0.5215120494365693,0.5403258502483368,0.5650251269340515,2.0,0.0,0.0,0.02,0.0,0.0,45.0,0.45,-0.0024851596355438543,0.0004157647490501404,0.02151900380849836,0.030000000000000027,0.02499999999999991,1.0,0.0,5.361825227737427e-05,0.7380000000000001,1.0,0.007087888957465236,1.0,0.007087888957465236,1.0,0.007087888957465236,0.52,0.00044760315510293134,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,13,,False,2.31,0.53,0.5415190038084984,0.541613295674324,0.5403598037362098,0.98,0.0,0.0,1.0,0.5215120494365693,0.5403258502483368,0.5650251269340515,0.98,0.0,0.0,1.0,0.521251893043518,0.5393260419368744,0.564520925283432,0.99,0.0,0.0,0.99,0.5231468558311463,0.5387784242630005,0.5601973414421082,1.0,0.0,0.0,0.01,0.0,0.0,51.0,0.51,9.429186582565752e-05,-0.001253491938114193,0.010359803736209816,0.010000000000000009,0.05500000000000016,1.0,0.0,3.189414739608765e-05,0.732,1.0,0.006712574312444915,1.0,0.006712574312444915,1.0,0.006712574312444915,0.53,0.0006057496299674614,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,14,,False,2.275,0.51,0.5403598037362098,0.5418163859844207,0.5462214705348015,0.99,0.0,0.0,0.99,0.5231468558311463,0.5387784242630005,0.5601973414421082,0.99,0.0,0.0,0.99,0.522785085439682,0.5410759150981903,0.5615838170051575,0.98,0.0,0.0,1.0,0.5261185765266418,0.5477719604969025,0.5645379662513733,3.0,0.0,0.0,0.03,0.0,0.0,50.0,0.5,0.0014565822482108803,0.0044050845503808,0.036221470534801514,-0.020000000000000018,-0.03500000000000014,1.0,0.0,4.245072603225708e-05,0.7440000000000001,1.0,0.007378432297263967,1.0,0.007378432297263967,1.0,0.007378432297263967,0.51,0.00036958577065325906,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,15,,False,2.455,0.59,0.5462214705348015,0.5487165474891662,0.5541304990649223,0.98,0.0,0.0,1.0,0.5261185765266418,0.5477719604969025,0.5645379662513733,0.98,0.0,0.0,1.0,0.5279703915119172,0.5508057475090027,0.5669434249401093,0.99,0.0,0.0,1.0,0.5346592664718628,0.5542063117027283,0.5769335389137268,1.0,0.0,0.0,0.01,0.0,0.0,40.0,0.4,0.0024950769543646834,0.005413951575756082,-0.03586950093507768,0.07999999999999996,0.18000000000000016,1.0,0.0,4.607468843460083e-05,0.696,1.0,0.004824048956700572,1.0,0.004824048956700572,1.0,0.004824048956700572,0.59,0.0010248172353934481,
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,1,16,,False,2.415,0.58,0.5541304990649223,0.5566159325838089,0.5604565954208374,0.99,0.0,0.0,1.0,0.5346592664718628,0.5542063117027283,0.5769335389137268,1.0,0.0,0.0,1.0,0.5370120704174042,0.5567813515663147,0.5803826868534088,1.0,0.0,0.0,0.99,0.5438964307308197,0.5606896281242371,0.5751041531562805,1.0,0.0,0.0,0.01,0.0,0.0,51.0,0.51,0.002485433518886637,0.0038406628370284412,-0.019543404579162593,-0.010000000000000009,-0.040000000000000036,1.0,0.0,4.00543212890625e-05,0.7020000000000002,1.0,0.005105160817775921,1.0,0.005105160817775921,1.0,0.005105160817775921,0.58,0.0010006520509814932,
